country,date,daily_sales,daily_profit,number_of_orders,units_sold,unique_customers,unique_products,number_of_rows,average_order_value,country_code,holiday_names,holiday_types,is_holiday,pre_holiday_3days,post_holiday_3days,holiday_window,year,month,weekday,weekday_number,is_weekend,has_sales,log_daily_sales
Netherlands,2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,11,Wednesday,2,0,0,0.0
Netherlands,2013-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,11,Thursday,3,0,0,0.0
Netherlands,2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,11,Friday,4,0,0,0.0
Netherlands,2013-11-30,628.0,-615.96,1.0,4.0,1.0,1.0,1.0,628.0,,,,0,0,0,Normal,2013,11,Saturday,5,1,1,6.444131256700441
Netherlands,2013-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Sunday,6,1,0,0.0
Netherlands,2013-12-02,471.0,-461.97,1.0,3.0,1.0,1.0,1.0,471.0,,,,0,0,0,Normal,2013,12,Monday,0,0,1,6.156978985585555
Netherlands,2013-12-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Tuesday,1,0,0,0.0
Netherlands,2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Wednesday,2,0,0,0.0
Netherlands,2013-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Thursday,3,0,0,0.0
Netherlands,2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Friday,4,0,0,0.0
Netherlands,2013-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Saturday,5,1,0,0.0
Netherlands,2013-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Sunday,6,1,0,0.0
Netherlands,2013-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Monday,0,0,0,0.0
Netherlands,2013-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Tuesday,1,0,0,0.0
Netherlands,2013-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Wednesday,2,0,0,0.0
Netherlands,2013-12-12,176.0,-151.155,1.0,3.0,1.0,1.0,1.0,176.0,,,,0,0,0,Normal,2013,12,Thursday,3,0,1,5.176149732573829
Netherlands,2013-12-13,662.0,-351.33000000000004,1.0,7.0,1.0,2.0,2.0,662.0,,,,0,0,0,Normal,2013,12,Friday,4,0,1,6.4967749901858625
Netherlands,2013-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Saturday,5,1,0,0.0
Netherlands,2013-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Sunday,6,1,0,0.0
Netherlands,2013-12-16,103.0,-14.445,2.0,15.0,2.0,2.0,2.0,51.5,,,,0,0,0,Normal,2013,12,Monday,0,0,1,4.6443908991413725
Netherlands,2013-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Tuesday,1,0,0,0.0
Netherlands,2013-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Wednesday,2,0,0,0.0
Netherlands,2013-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Thursday,3,0,0,0.0
Netherlands,2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Friday,4,0,0,0.0
Netherlands,2013-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2013,12,Saturday,5,1,0,0.0
Netherlands,2013-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2013,12,Sunday,6,1,0,0.0
Netherlands,2013-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2013,12,Monday,0,0,0,0.0
Netherlands,2013-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2013,12,Tuesday,1,0,0,0.0
Netherlands,2013-12-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,Christmas Day,National holiday,1,1,0,Holiday,2013,12,Wednesday,2,0,0,0.0
Netherlands,2013-12-26,510.0,-10.26,1.0,6.0,1.0,1.0,1.0,510.0,NL,Second Day of Christmas,National holiday,1,0,1,Holiday,2013,12,Thursday,3,0,1,6.236369590203704
Netherlands,2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2013,12,Friday,4,0,0,0.0
Netherlands,2013-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2013,12,Saturday,5,1,0,0.0
Netherlands,2013-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2013,12,Sunday,6,1,0,0.0
Netherlands,2013-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2013,12,Monday,0,0,0,0.0
Netherlands,2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2013,12,Tuesday,1,0,0,0.0
Netherlands,2014-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,New Year's Day,National holiday,1,0,0,Holiday,2014,1,Wednesday,2,0,0,0.0
Netherlands,2014-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,1,Thursday,3,0,0,0.0
Netherlands,2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,1,Friday,4,0,0,0.0
Netherlands,2014-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,1,Saturday,5,1,0,0.0
Netherlands,2014-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Sunday,6,1,0,0.0
Netherlands,2014-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Monday,0,0,0,0.0
Netherlands,2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Tuesday,1,0,0,0.0
Netherlands,2014-01-08,502.0,-214.45499999999998,2.0,13.0,2.0,5.0,5.0,251.0,,,,0,0,0,Normal,2014,1,Wednesday,2,0,1,6.220590170099739
Netherlands,2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Thursday,3,0,0,0.0
Netherlands,2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Friday,4,0,0,0.0
Netherlands,2014-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Saturday,5,1,0,0.0
Netherlands,2014-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Sunday,6,1,0,0.0
Netherlands,2014-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Monday,0,0,0,0.0
Netherlands,2014-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Tuesday,1,0,0,0.0
Netherlands,2014-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Wednesday,2,0,0,0.0
Netherlands,2014-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Thursday,3,0,0,0.0
Netherlands,2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Friday,4,0,0,0.0
Netherlands,2014-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Saturday,5,1,0,0.0
Netherlands,2014-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Sunday,6,1,0,0.0
Netherlands,2014-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Monday,0,0,0,0.0
Netherlands,2014-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Tuesday,1,0,0,0.0
Netherlands,2014-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Wednesday,2,0,0,0.0
Netherlands,2014-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Thursday,3,0,0,0.0
Netherlands,2014-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Friday,4,0,0,0.0
Netherlands,2014-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Saturday,5,1,0,0.0
Netherlands,2014-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Sunday,6,1,0,0.0
Netherlands,2014-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Monday,0,0,0,0.0
Netherlands,2014-01-28,535.0,-166.125,2.0,24.0,2.0,6.0,6.0,267.5,,,,0,0,0,Normal,2014,1,Tuesday,1,0,1,6.284134161070802
Netherlands,2014-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Wednesday,2,0,0,0.0
Netherlands,2014-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Thursday,3,0,0,0.0
Netherlands,2014-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,1,Friday,4,0,0,0.0
Netherlands,2014-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Saturday,5,1,0,0.0
Netherlands,2014-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Sunday,6,1,0,0.0
Netherlands,2014-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Monday,0,0,0,0.0
Netherlands,2014-02-04,6.0,-2.715,1.0,1.0,1.0,1.0,1.0,6.0,,,,0,0,0,Normal,2014,2,Tuesday,1,0,1,1.9459101490553132
Netherlands,2014-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Wednesday,2,0,0,0.0
Netherlands,2014-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Thursday,3,0,0,0.0
Netherlands,2014-02-07,47.0,-21.45,1.0,2.0,1.0,1.0,1.0,47.0,,,,0,0,0,Normal,2014,2,Friday,4,0,1,3.871201010907891
Netherlands,2014-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Saturday,5,1,0,0.0
Netherlands,2014-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Sunday,6,1,0,0.0
Netherlands,2014-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Monday,0,0,0,0.0
Netherlands,2014-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Tuesday,1,0,0,0.0
Netherlands,2014-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Wednesday,2,0,0,0.0
Netherlands,2014-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Thursday,3,0,0,0.0
Netherlands,2014-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Friday,4,0,0,0.0
Netherlands,2014-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Saturday,5,1,0,0.0
Netherlands,2014-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Sunday,6,1,0,0.0
Netherlands,2014-02-17,770.0,-262.68,2.0,10.0,2.0,3.0,3.0,385.0,,,,0,0,0,Normal,2014,2,Monday,0,0,1,6.647688373563329
Netherlands,2014-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Tuesday,1,0,0,0.0
Netherlands,2014-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Wednesday,2,0,0,0.0
Netherlands,2014-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Thursday,3,0,0,0.0
Netherlands,2014-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Friday,4,0,0,0.0
Netherlands,2014-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Saturday,5,1,0,0.0
Netherlands,2014-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Sunday,6,1,0,0.0
Netherlands,2014-02-24,224.0,-143.37,1.0,3.0,1.0,1.0,1.0,224.0,,,,0,0,0,Normal,2014,2,Monday,0,0,1,5.41610040220442
Netherlands,2014-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Tuesday,1,0,0,0.0
Netherlands,2014-02-26,47.0,-2.82,1.0,2.0,1.0,1.0,1.0,47.0,,,,0,0,0,Normal,2014,2,Wednesday,2,0,1,3.871201010907891
Netherlands,2014-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Thursday,3,0,0,0.0
Netherlands,2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,2,Friday,4,0,0,0.0
Netherlands,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Saturday,5,1,0,0.0
Netherlands,2014-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Sunday,6,1,0,0.0
Netherlands,2014-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Monday,0,0,0,0.0
Netherlands,2014-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Tuesday,1,0,0,0.0
Netherlands,2014-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Wednesday,2,0,0,0.0
Netherlands,2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Thursday,3,0,0,0.0
Netherlands,2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Friday,4,0,0,0.0
Netherlands,2014-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Saturday,5,1,0,0.0
Netherlands,2014-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Sunday,6,1,0,0.0
Netherlands,2014-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Monday,0,0,0,0.0
Netherlands,2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Tuesday,1,0,0,0.0
Netherlands,2014-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Wednesday,2,0,0,0.0
Netherlands,2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Thursday,3,0,0,0.0
Netherlands,2014-03-14,974.0,-139.608,1.0,24.0,1.0,7.0,7.0,974.0,,,,0,0,0,Normal,2014,3,Friday,4,0,1,6.882437470997847
Netherlands,2014-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Saturday,5,1,0,0.0
Netherlands,2014-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Sunday,6,1,0,0.0
Netherlands,2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Monday,0,0,0,0.0
Netherlands,2014-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Tuesday,1,0,0,0.0
Netherlands,2014-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Wednesday,2,0,0,0.0
Netherlands,2014-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Thursday,3,0,0,0.0
Netherlands,2014-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Friday,4,0,0,0.0
Netherlands,2014-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Saturday,5,1,0,0.0
Netherlands,2014-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Sunday,6,1,0,0.0
Netherlands,2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Monday,0,0,0,0.0
Netherlands,2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Tuesday,1,0,0,0.0
Netherlands,2014-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Wednesday,2,0,0,0.0
Netherlands,2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Thursday,3,0,0,0.0
Netherlands,2014-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Friday,4,0,0,0.0
Netherlands,2014-03-29,193.0,-166.32,1.0,3.0,1.0,1.0,1.0,193.0,,,,0,0,0,Normal,2014,3,Saturday,5,1,1,5.267858159063328
Netherlands,2014-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Sunday,6,1,0,0.0
Netherlands,2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,3,Monday,0,0,0,0.0
Netherlands,2014-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Tuesday,1,0,0,0.0
Netherlands,2014-04-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Wednesday,2,0,0,0.0
Netherlands,2014-04-03,191.0,-55.665000000000006,1.0,9.0,1.0,2.0,2.0,191.0,,,,0,0,0,Normal,2014,4,Thursday,3,0,1,5.2574953720277815
Netherlands,2014-04-04,62.0,-56.175,1.0,5.0,1.0,1.0,1.0,62.0,,,,0,0,0,Normal,2014,4,Friday,4,0,1,4.143134726391533
Netherlands,2014-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Saturday,5,1,0,0.0
Netherlands,2014-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Sunday,6,1,0,0.0
Netherlands,2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Monday,0,0,0,0.0
Netherlands,2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Tuesday,1,0,0,0.0
Netherlands,2014-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Wednesday,2,0,0,0.0
Netherlands,2014-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Thursday,3,0,0,0.0
Netherlands,2014-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Friday,4,0,0,0.0
Netherlands,2014-04-12,50.0,-24.48,1.0,4.0,1.0,2.0,2.0,50.0,,,,0,0,0,Normal,2014,4,Saturday,5,1,1,3.9318256327243257
Netherlands,2014-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Sunday,6,1,0,0.0
Netherlands,2014-04-14,672.0,-340.185,1.0,17.0,1.0,4.0,4.0,672.0,,,,0,0,0,Normal,2014,4,Monday,0,0,1,6.511745329644728
Netherlands,2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2014,4,Tuesday,1,0,0,0.0
Netherlands,2014-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2014,4,Wednesday,2,0,0,0.0
Netherlands,2014-04-17,169.0,-68.72999999999999,1.0,6.0,1.0,2.0,2.0,169.0,,,,0,1,0,Pre-holiday,2014,4,Thursday,3,0,1,5.135798437050262
Netherlands,2014-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,Good Friday,National holiday,1,1,0,Holiday,2014,4,Friday,4,0,0,0.0
Netherlands,2014-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2014,4,Saturday,5,1,0,0.0
Netherlands,2014-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,Easter Sunday,National holiday,1,1,1,Holiday,2014,4,Sunday,6,1,0,0.0
Netherlands,2014-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,Easter Monday,National holiday,1,0,1,Holiday,2014,4,Monday,0,0,0,0.0
Netherlands,2014-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,4,Tuesday,1,0,0,0.0
Netherlands,2014-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2014,4,Wednesday,2,0,0,0.0
Netherlands,2014-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2014,4,Thursday,3,0,0,0.0
Netherlands,2014-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2014,4,Friday,4,0,0,0.0
Netherlands,2014-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,King's Birthday,National holiday,1,0,0,Holiday,2014,4,Saturday,5,1,0,0.0
Netherlands,2014-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,4,Sunday,6,1,0,0.0
Netherlands,2014-04-28,46.0,-0.03,1.0,2.0,1.0,1.0,1.0,46.0,,,,0,0,1,Post-holiday,2014,4,Monday,0,0,1,3.8501476017100584
Netherlands,2014-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,4,Tuesday,1,0,0,0.0
Netherlands,2014-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,4,Wednesday,2,0,0,0.0
Netherlands,2014-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Thursday,3,0,0,0.0
Netherlands,2014-05-02,154.0,-88.33500000000001,1.0,6.0,1.0,2.0,2.0,154.0,,,,0,1,0,Pre-holiday,2014,5,Friday,4,0,1,5.043425116919247
Netherlands,2014-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2014,5,Saturday,5,1,0,0.0
Netherlands,2014-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2014,5,Sunday,6,1,0,0.0
Netherlands,2014-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NL,Liberation Day,National holiday,1,0,0,Holiday,2014,5,Monday,0,0,0,0.0
Netherlands,2014-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,5,Tuesday,1,0,0,0.0
Netherlands,2014-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,5,Wednesday,2,0,0,0.0
Netherlands,2014-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2014,5,Thursday,3,0,0,0.0
Netherlands,2014-05-09,180.0,-93.10499999999999,1.0,7.0,1.0,3.0,3.0,180.0,,,,0,0,0,Normal,2014,5,Friday,4,0,1,5.198497031265826
Netherlands,2014-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Saturday,5,1,0,0.0
Netherlands,2014-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Sunday,6,1,0,0.0
Netherlands,2014-05-12,11.0,-11.235,1.0,1.0,1.0,1.0,1.0,11.0,,,,0,0,0,Normal,2014,5,Monday,0,0,1,2.4849066497880004
Netherlands,2014-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Tuesday,1,0,0,0.0
Netherlands,2014-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Wednesday,2,0,0,0.0
Netherlands,2014-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Thursday,3,0,0,0.0
Netherlands,2014-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Friday,4,0,0,0.0
Netherlands,2014-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Saturday,5,1,0,0.0
Netherlands,2014-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2014,5,Sunday,6,1,0,0.0
